order_id,supplier_id,supplier_name,supplier_country,category,destination_market,destination_hub,month,month_num,order_date,quantity_units,unit_price_eur,order_value_eur,contracted_sla_days,actual_delivery_days,on_time_delivery,delay_days,quality_pass,defect_rate_pct,invoice_accurate,temperature_breach,payment_terms_days
ORD01179,SUP013,Transportes Ochoa,Spain,Chilled,Netherlands,Rotterdam,2024-03,4,2024-04-08,613,9.23,5656.52,5,5,1,0,1,0.89,1,0,45
ORD01180,SUP013,Transportes Ochoa,Spain,Chilled,France,Paris CDG,2024-03,4,2024-04-14,574,8.71,5000.92,5,5,1,0,1,1.4,1,0,45
ORD01181,SUP013,Transportes Ochoa,Spain,Chilled,Netherlands,Rotterdam,2024-03,4,2024-04-08,441,16.55,7298.9,5,5,1,0,1,0.8,1,0,45
ORD01182,SUP013,Transportes Ochoa,Spain,Chilled,Netherlands,Rotterdam,2024-03,4,2024-04-26,563,30.34,17082.32,5,5,1,0,1,2.36,0,0,45
ORD01183,SUP013,Transportes Ochoa,Spain,Chilled,France,Paris CDG,2024-03,4,2024-04-11,89,23.95,2131.34,5,5,1,0,1,2.03,1,0,45
ORD01184,SUP013,Transportes Ochoa,Spain,Chilled,Poland,Warsaw,2024-03,4,2024-04-21,331,6.9,2283.9,5,5,1,0,1,0.41,1,0,45
ORD01185,SUP013,Transportes Ochoa,Spain,Chilled,Italy,Milan,2024-03,4,2024-04-08,58,9.23,535.2,5,5,1,0,1,1.04,0,0,45
ORD01186,SUP014,ID Logistics España,Spain,Dry Goods,Italy,Milan,2024-03,4,2024-04-24,202,23.69,4784.98,5,5,1,0,1,2.17,1,0,30
ORD01187,SUP014,ID Logistics España,Spain,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-16,651,9.05,5894.15,5,5,1,0,1,2.17,1,0,30
ORD01188,SUP014,ID Logistics España,Spain,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-02,370,13.23,4895.1,5,5,1,0,1,2.83,1,0,30
ORD01189,SUP014,ID Logistics España,Spain,Dry Goods,Spain,Madrid,2024-03,4,2024-04-14,621,19.48,12100.18,5,5,1,0,1,2.62,1,0,30
ORD01190,SUP014,ID Logistics España,Spain,Dry Goods,Belgium,Brussels,2024-03,4,2024-03-31,561,9.12,5114.64,5,5,1,0,1,1.02,1,0,30
ORD01191,SUP014,ID Logistics España,Spain,Dry Goods,Belgium,Brussels,2024-03,4,2024-04-24,463,15.6,7221.41,5,5,1,0,1,0.9,1,0,30
ORD01192,SUP014,ID Logistics España,Spain,Dry Goods,Italy,Milan,2024-03,4,2024-04-25,82,7.6,622.87,5,8,0,3,0,11.95,1,0,30
ORD01193,SUP014,ID Logistics España,Spain,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-19,672,10.95,7360.42,5,5,1,0,1,1.14,0,0,30
ORD01194,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-15,161,18.34,2951.93,5,5,1,0,0,8.75,1,0,60
ORD01195,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-03,741,7.04,5216.27,5,5,1,0,1,2.07,1,0,60
ORD01196,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-06,121,19.47,2356.47,5,5,1,0,1,0.62,1,0,60
ORD01197,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Italy,Milan,2024-03,4,2024-04-02,515,15.47,7964.99,5,5,1,0,1,0.52,1,0,60
ORD01198,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Spain,Madrid,2024-03,4,2024-04-12,210,20.6,4325.16,5,8,0,3,1,1.43,1,0,60
ORD01199,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-06,183,17.47,3197.1,5,5,1,0,1,2.45,1,0,60
ORD01200,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-19,638,30.9,19716.43,5,15,0,10,1,2.15,1,0,60
ORD01201,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Germany,Frankfurt,2024-03,4,2024-03-31,196,16.63,3260.36,5,5,1,0,1,1.81,1,0,60
ORD01202,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Netherlands,Rotterdam,2024-03,4,2024-04-18,552,12.61,6958.79,5,5,1,0,1,2.21,1,0,60
ORD01203,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Spain,Madrid,2024-03,4,2024-04-11,767,16.61,12736.8,5,5,1,0,1,1.17,1,0,60
ORD01204,SUP016,Fercam SpA,Italy,Frozen,Germany,Frankfurt,2024-03,4,2024-04-19,800,22.66,18127.2,4,4,1,0,1,1.98,1,0,45
ORD01205,SUP016,Fercam SpA,Italy,Frozen,Belgium,Brussels,2024-03,4,2024-04-01,295,17.69,5219.29,4,7,0,3,1,1.88,1,0,45
ORD01206,SUP016,Fercam SpA,Italy,Frozen,Belgium,Brussels,2024-03,4,2024-04-23,789,17.62,13901.39,4,12,0,8,1,2.29,1,0,45
ORD01207,SUP016,Fercam SpA,Italy,Frozen,Poland,Warsaw,2024-03,4,2024-04-03,566,12.16,6881.99,4,4,1,0,1,1.35,1,0,45
ORD01208,SUP016,Fercam SpA,Italy,Frozen,Spain,Madrid,2024-03,4,2024-03-31,124,12.4,1537.66,4,4,1,0,1,1.39,1,0,45
ORD01209,SUP016,Fercam SpA,Italy,Frozen,Germany,Frankfurt,2024-03,4,2024-04-12,88,8.57,753.98,4,4,1,0,1,2.75,1,0,45
ORD01210,SUP016,Fercam SpA,Italy,Frozen,Spain,Madrid,2024-03,4,2024-04-14,119,41.41,4928.03,4,4,1,0,1,2.14,1,0,45
ORD01211,SUP017,GLS Italy Srl,Italy,Chilled,Germany,Frankfurt,2024-03,4,2024-04-26,68,9.71,660.48,3,3,1,0,1,0.37,1,0,30
ORD01212,SUP017,GLS Italy Srl,Italy,Chilled,Belgium,Brussels,2024-03,4,2024-04-24,61,12.79,780.37,3,3,1,0,1,1.07,1,1,30
ORD01213,SUP017,GLS Italy Srl,Italy,Chilled,Belgium,Brussels,2024-03,4,2024-04-17,271,12.63,3422.19,3,3,1,0,1,1.9,1,0,30
ORD01214,SUP017,GLS Italy Srl,Italy,Chilled,Belgium,Brussels,2024-03,4,2024-04-03,449,28.29,12703.11,3,3,1,0,1,1.79,1,0,30
ORD01215,SUP017,GLS Italy Srl,Italy,Chilled,Germany,Frankfurt,2024-03,4,2024-04-07,433,15.61,6758.7,3,7,0,4,1,1.27,0,0,30
ORD01216,SUP017,GLS Italy Srl,Italy,Chilled,Germany,Frankfurt,2024-03,4,2024-04-21,735,33.76,24812.87,3,3,1,0,0,3.87,1,0,30
ORD01217,SUP017,GLS Italy Srl,Italy,Chilled,Belgium,Brussels,2024-03,4,2024-04-05,95,12.91,1226.83,3,3,1,0,1,0.98,1,0,30
ORD01218,SUP017,GLS Italy Srl,Italy,Chilled,Germany,Frankfurt,2024-03,4,2024-04-17,454,20.8,9443.65,3,5,0,2,1,0.32,1,1,30
ORD01219,SUP017,GLS Italy Srl,Italy,Chilled,Belgium,Brussels,2024-03,4,2024-04-10,62,11.91,738.61,3,3,1,0,1,0.2,1,0,30
ORD01220,SUP018,Katoen Natie NV,Belgium,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-13,358,51.92,18585.78,4,4,1,0,1,2.97,1,0,30
ORD01221,SUP018,Katoen Natie NV,Belgium,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-27,632,9.81,6197.64,4,4,1,0,0,8.4,0,0,30
ORD01222,SUP018,Katoen Natie NV,Belgium,Dry Goods,Belgium,Brussels,2024-03,4,2024-04-12,744,20.74,15427.58,4,16,0,12,1,0.53,1,0,30
ORD01223,SUP018,Katoen Natie NV,Belgium,Dry Goods,Belgium,Brussels,2024-03,4,2024-04-10,732,24.39,17850.84,4,4,1,0,1,1.83,1,0,30
ORD01224,SUP018,Katoen Natie NV,Belgium,Dry Goods,Spain,Madrid,2024-03,4,2024-04-16,705,21.84,15395.51,4,4,1,0,1,2.11,1,0,30
ORD01225,SUP018,Katoen Natie NV,Belgium,Dry Goods,France,Paris CDG,2024-03,4,2024-04-19,177,16.19,2865.49,4,4,1,0,1,2.27,1,0,30
ORD01226,SUP018,Katoen Natie NV,Belgium,Dry Goods,France,Paris CDG,2024-03,4,2024-04-04,433,16.64,7206.33,4,4,1,0,1,1.13,1,0,30
ORD01227,SUP018,Katoen Natie NV,Belgium,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-23,662,18.15,12018.48,4,12,0,8,1,0.99,1,0,30
ORD01228,SUP018,Katoen Natie NV,Belgium,Dry Goods,Belgium,Brussels,2024-03,4,2024-04-25,90,16.5,1485.22,4,4,1,0,0,8.83,1,0,30
ORD01229,SUP018,Katoen Natie NV,Belgium,Dry Goods,France,Paris CDG,2024-03,4,2024-04-07,800,28.76,23008.32,4,4,1,0,1,1.62,1,0,30
ORD01230,SUP018,Katoen Natie NV,Belgium,Dry Goods,Belgium,Brussels,2024-03,4,2024-04-07,753,53.63,40385.5,4,4,1,0,1,2.62,1,0,30
ORD01231,SUP018,Katoen Natie NV,Belgium,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-14,694,13.44,9324.03,4,4,1,0,1,0.21,1,0,30
ORD01232,SUP018,Katoen Natie NV,Belgium,Dry Goods,Belgium,Brussels,2024-03,4,2024-04-04,259,8.95,2318.88,4,4,1,0,1,1.65,1,0,30
ORD01233,SUP018,Katoen Natie NV,Belgium,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-07,569,16.99,9666.4,4,4,1,0,1,0.93,1,0,30
ORD01234,SUP018,Katoen Natie NV,Belgium,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-13,230,64.51,14836.93,4,4,1,0,1,1.73,0,0,30
ORD01235,SUP018,Katoen Natie NV,Belgium,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-08,542,11.88,6438.96,4,4,1,0,0,6.58,1,0,30
ORD01236,SUP018,Katoen Natie NV,Belgium,Dry Goods,Spain,Madrid,2024-03,4,2024-04-13,567,40.31,22853.28,4,4,1,0,1,0.47,0,0,30
ORD01237,SUP018,Katoen Natie NV,Belgium,Dry Goods,Spain,Madrid,2024-03,4,2024-03-31,440,41.09,18081.36,4,4,1,0,1,2.72,1,0,30
ORD01238,SUP018,Katoen Natie NV,Belgium,Dry Goods,Italy,Milan,2024-03,4,2024-04-04,616,13.47,8296.04,4,4,1,0,1,1.39,1,0,30
ORD01239,SUP019,Eurilogistic SA,Belgium,Chilled,Spain,Madrid,2024-03,4,2024-04-02,391,24.92,9743.88,3,3,1,0,1,0.46,1,1,45
ORD01240,SUP019,Eurilogistic SA,Belgium,Chilled,Italy,Milan,2024-03,4,2024-04-23,792,42.32,33514.91,3,3,1,0,1,1.25,1,0,45
ORD01241,SUP019,Eurilogistic SA,Belgium,Chilled,Spain,Madrid,2024-03,4,2024-04-15,365,15.5,5658.96,3,3,1,0,1,1.23,1,0,45
ORD01242,SUP019,Eurilogistic SA,Belgium,Chilled,Spain,Madrid,2024-03,4,2024-04-18,216,16.93,3656.66,3,3,1,0,1,0.77,0,0,45
ORD01243,SUP019,Eurilogistic SA,Belgium,Chilled,Italy,Milan,2024-03,4,2024-04-22,550,14.01,7705.83,3,3,1,0,1,0.17,1,0,45
ORD01244,SUP019,Eurilogistic SA,Belgium,Chilled,Germany,Frankfurt,2024-03,4,2024-04-07,539,11.29,6083.15,3,3,1,0,0,8.68,1,0,45
ORD01245,SUP019,Eurilogistic SA,Belgium,Chilled,Belgium,Brussels,2024-03,4,2024-04-04,317,13.55,4296.81,3,3,1,0,0,4.33,1,0,45
ORD01246,SUP019,Eurilogistic SA,Belgium,Chilled,Belgium,Brussels,2024-03,4,2024-04-26,215,10.17,2186.29,3,3,1,0,1,1.93,0,0,45
ORD01247,SUP019,Eurilogistic SA,Belgium,Chilled,Italy,Milan,2024-03,4,2024-04-02,580,19.07,11061.88,3,10,0,7,1,1.28,1,0,45
ORD01248,SUP019,Eurilogistic SA,Belgium,Chilled,Italy,Milan,2024-03,4,2024-04-21,441,12.76,5625.66,3,3,1,0,1,2.26,0,0,45
ORD01249,SUP019,Eurilogistic SA,Belgium,Chilled,France,Paris CDG,2024-03,4,2024-04-20,636,21.07,13398.74,3,9,0,6,0,5.42,1,0,45
ORD01250,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-26,553,5.89,3256.62,7,7,1,0,1,2.09,1,0,60
ORD01251,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Belgium,Brussels,2024-03,4,2024-04-09,800,15.13,12105.6,7,7,1,0,1,0.56,1,0,60
ORD01252,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Spain,Madrid,2024-03,4,2024-04-05,564,19.46,10976.0,7,15,0,8,1,0.64,1,0,60
ORD01253,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Belgium,Brussels,2024-03,4,2024-04-05,246,4.73,1164.71,7,7,1,0,0,6.68,1,0,60
ORD01254,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Italy,Milan,2024-03,4,2024-04-03,701,15.47,10842.65,7,7,1,0,1,1.13,1,0,60
ORD01255,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Netherlands,Rotterdam,2024-03,4,2024-03-31,649,23.7,15378.96,7,7,1,0,1,2.28,1,0,60
ORD01256,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Netherlands,Rotterdam,2024-03,4,2024-04-24,57,7.0,399.25,7,7,1,0,1,0.13,1,0,60
ORD01257,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Poland,Warsaw,2024-03,4,2024-03-31,434,29.6,12846.83,7,7,1,0,0,9.85,0,0,60
ORD01258,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Spain,Madrid,2024-03,4,2024-04-24,395,15.82,6248.27,7,7,1,0,1,2.05,1,0,60
ORD01259,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Netherlands,Rotterdam,2024-03,4,2024-04-26,295,9.02,2659.96,7,18,0,11,1,1.83,0,0,60
ORD01260,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-10,152,12.47,1895.77,7,7,1,0,0,6.62,1,0,60
ORD01261,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Germany,Frankfurt,2024-03,4,2024-03-31,666,16.96,11293.5,7,7,1,0,1,2.85,1,0,60
ORD01262,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-11,512,13.32,6821.07,7,7,1,0,1,1.43,1,0,60
ORD01263,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Germany,Frankfurt,2024-03,4,2024-03-31,703,16.79,11805.76,7,13,0,6,1,1.08,1,0,60
ORD01264,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-23,383,8.1,3100.92,7,7,1,0,1,1.45,1,0,60
ORD01265,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-02,406,13.96,5668.57,7,7,1,0,0,11.38,0,0,60
ORD01266,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-22,152,6.33,961.52,7,7,1,0,1,0.59,1,0,60
ORD01267,SUP021,Raben Group Poland,Poland,Frozen,Poland,Warsaw,2024-03,4,2024-04-27,783,12.76,9990.45,6,6,1,0,1,2.39,1,0,60
ORD01268,SUP021,Raben Group Poland,Poland,Frozen,Italy,Milan,2024-03,4,2024-04-27,528,8.59,4533.09,6,6,1,0,1,0.35,1,0,60
ORD01269,SUP021,Raben Group Poland,Poland,Frozen,Germany,Frankfurt,2024-03,4,2024-04-05,725,9.33,6765.41,6,6,1,0,1,2.98,1,0,60
ORD01270,SUP021,Raben Group Poland,Poland,Frozen,Netherlands,Rotterdam,2024-03,4,2024-04-12,337,25.02,8431.13,6,6,1,0,1,1.43,1,0,60
ORD01271,SUP021,Raben Group Poland,Poland,Frozen,Germany,Frankfurt,2024-03,4,2024-04-17,698,23.27,16243.58,6,6,1,0,1,2.08,1,0,60
ORD01272,SUP021,Raben Group Poland,Poland,Frozen,Poland,Warsaw,2024-03,4,2024-04-19,116,18.29,2121.18,6,6,1,0,1,2.15,1,0,60
ORD01273,SUP021,Raben Group Poland,Poland,Frozen,Belgium,Brussels,2024-03,4,2024-04-25,625,7.81,4879.0,6,13,0,7,1,0.67,1,0,60
ORD01274,SUP021,Raben Group Poland,Poland,Frozen,France,Paris CDG,2024-03,4,2024-04-10,656,11.51,7552.4,6,18,0,12,0,8.16,1,0,60
ORD01275,SUP021,Raben Group Poland,Poland,Frozen,Spain,Madrid,2024-03,4,2024-04-18,51,24.73,1261.29,6,6,1,0,1,0.57,1,0,60
ORD01276,SUP021,Raben Group Poland,Poland,Frozen,Poland,Warsaw,2024-03,4,2024-04-11,745,14.47,10782.38,6,9,0,3,1,1.8,1,0,60
ORD01277,SUP021,Raben Group Poland,Poland,Frozen,Italy,Milan,2024-03,4,2024-04-27,521,43.0,22403.42,6,6,1,0,1,0.89,1,0,60
ORD01278,SUP021,Raben Group Poland,Poland,Frozen,Germany,Frankfurt,2024-03,4,2024-04-19,340,16.42,5581.58,6,6,1,0,1,2.4,1,0,60
ORD01279,SUP021,Raben Group Poland,Poland,Frozen,Netherlands,Rotterdam,2024-03,4,2024-04-16,755,14.84,11205.71,6,6,1,0,0,9.36,1,0,60
ORD01280,SUP022,Pekaes SA,Poland,Dry Goods,Spain,Madrid,2024-03,4,2024-04-01,391,10.57,4131.89,7,7,1,0,1,2.54,0,0,90
ORD01281,SUP022,Pekaes SA,Poland,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-22,103,13.18,1358.05,7,10,0,3,0,9.55,1,0,90
ORD01282,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-21,213,11.43,2434.59,7,16,0,9,1,1.27,1,0,90
ORD01283,SUP022,Pekaes SA,Poland,Dry Goods,Netherlands,Rotterdam,2024-03,4,2024-04-24,450,17.57,7907.62,7,7,1,0,1,0.85,1,0,90
ORD01284,SUP022,Pekaes SA,Poland,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-22,611,19.9,12157.37,7,7,1,0,1,2.26,1,0,90
ORD01285,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-01,776,8.32,6460.2,7,7,1,0,1,1.73,1,0,90
ORD01286,SUP022,Pekaes SA,Poland,Dry Goods,Spain,Madrid,2024-03,4,2024-04-09,198,6.34,1254.82,7,7,1,0,0,4.76,1,0,90
ORD01287,SUP022,Pekaes SA,Poland,Dry Goods,Netherlands,Rotterdam,2024-03,4,2024-04-23,639,4.93,3148.67,7,7,1,0,1,2.58,1,0,90
ORD01288,SUP022,Pekaes SA,Poland,Dry Goods,Spain,Madrid,2024-03,4,2024-04-21,222,15.9,3529.8,7,9,0,2,1,1.42,0,0,90
ORD01289,SUP022,Pekaes SA,Poland,Dry Goods,France,Paris CDG,2024-03,4,2024-04-16,715,7.1,5078.29,7,7,1,0,1,0.45,1,0,90
ORD01290,SUP022,Pekaes SA,Poland,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-01,171,4.2,718.2,7,7,1,0,1,2.06,0,0,90
ORD01291,SUP022,Pekaes SA,Poland,Dry Goods,Belgium,Brussels,2024-03,4,2024-04-23,434,14.98,6500.23,7,7,1,0,0,9.04,1,0,90
ORD01292,SUP022,Pekaes SA,Poland,Dry Goods,Spain,Madrid,2024-03,4,2024-04-27,715,42.9,30673.5,7,7,1,0,1,1.34,1,0,90
ORD01293,SUP022,Pekaes SA,Poland,Dry Goods,France,Paris CDG,2024-03,4,2024-04-02,174,12.29,2138.89,7,7,1,0,1,1.53,1,0,90
ORD01294,SUP022,Pekaes SA,Poland,Dry Goods,Italy,Milan,2024-03,4,2024-04-18,541,18.76,10147.81,7,7,1,0,1,2.38,1,0,90
ORD01295,SUP022,Pekaes SA,Poland,Dry Goods,Spain,Madrid,2024-03,4,2024-04-20,769,12.85,9879.73,7,7,1,0,1,0.3,1,0,90
ORD01296,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-25,600,11.74,7042.5,7,7,1,0,0,3.18,1,0,90
ORD01297,SUP022,Pekaes SA,Poland,Dry Goods,Italy,Milan,2024-03,4,2024-04-25,592,19.53,11561.76,7,7,1,0,1,1.75,1,0,90
ORD01298,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-20,177,10.67,1887.71,7,7,1,0,1,1.98,1,0,90
ORD01299,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-19,761,14.1,10730.1,7,7,1,0,1,2.4,1,0,90
ORD01300,SUP022,Pekaes SA,Poland,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-18,261,14.48,3779.93,7,7,1,0,1,0.77,1,0,90
ORD01301,SUP022,Pekaes SA,Poland,Dry Goods,France,Paris CDG,2024-03,4,2024-04-03,568,8.83,5014.02,7,7,1,0,0,4.54,0,0,90
ORD01302,SUP022,Pekaes SA,Poland,Dry Goods,Belgium,Brussels,2024-03,4,2024-03-31,304,20.25,6156.0,7,7,1,0,0,7.67,1,0,90
ORD01303,SUP023,Wincanton PLC,UK,Dry Goods,Italy,Milan,2024-03,4,2024-04-15,761,17.33,13188.51,4,4,1,0,1,2.99,1,0,30
ORD01304,SUP023,Wincanton PLC,UK,Dry Goods,Italy,Milan,2024-03,4,2024-04-06,754,12.96,9772.22,4,4,1,0,1,0.71,1,0,30
ORD01305,SUP023,Wincanton PLC,UK,Dry Goods,Netherlands,Rotterdam,2024-03,4,2024-04-27,270,24.72,6675.75,4,14,0,10,1,1.78,1,0,30
ORD01306,SUP023,Wincanton PLC,UK,Dry Goods,Belgium,Brussels,2024-03,4,2024-04-19,482,12.06,5814.61,4,4,1,0,1,1.15,1,0,30
ORD01307,SUP023,Wincanton PLC,UK,Dry Goods,Spain,Madrid,2024-03,4,2024-04-14,135,19.18,2589.57,4,15,0,11,1,2.08,1,0,30
ORD01308,SUP023,Wincanton PLC,UK,Dry Goods,France,Paris CDG,2024-03,4,2024-04-20,800,18.83,15060.4,4,4,1,0,1,1.94,1,0,30
ORD01309,SUP023,Wincanton PLC,UK,Dry Goods,Italy,Milan,2024-03,4,2024-04-21,713,32.55,23204.59,4,4,1,0,1,1.26,1,0,30
ORD01310,SUP023,Wincanton PLC,UK,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-13,438,23.98,10502.15,4,4,1,0,1,0.23,1,0,30
ORD01311,SUP023,Wincanton PLC,UK,Dry Goods,France,Paris CDG,2024-03,4,2024-04-21,611,18.68,11411.04,4,4,1,0,1,0.27,1,0,30
ORD01312,SUP023,Wincanton PLC,UK,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-08,199,28.46,5664.04,4,4,1,0,1,0.03,1,0,30
ORD01313,SUP023,Wincanton PLC,UK,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-12,157,37.89,5949.12,4,4,1,0,1,1.58,1,0,30
ORD01314,SUP023,Wincanton PLC,UK,Dry Goods,Italy,Milan,2024-03,4,2024-04-26,551,24.99,13769.21,4,4,1,0,1,1.72,1,0,30
ORD01315,SUP023,Wincanton PLC,UK,Dry Goods,Netherlands,Rotterdam,2024-03,4,2024-04-19,151,19.01,2870.43,4,4,1,0,1,2.84,1,0,30
ORD01316,SUP023,Wincanton PLC,UK,Dry Goods,Netherlands,Rotterdam,2024-03,4,2024-04-25,744,9.81,7298.27,4,13,0,9,1,2.65,1,0,30
ORD01317,SUP023,Wincanton PLC,UK,Dry Goods,Italy,Milan,2024-03,4,2024-04-04,315,11.1,3495.71,4,4,1,0,1,0.47,1,0,30
ORD01318,SUP023,Wincanton PLC,UK,Dry Goods,Spain,Madrid,2024-03,4,2024-04-18,323,16.24,5244.87,4,4,1,0,1,2.92,1,0,30
ORD01319,SUP023,Wincanton PLC,UK,Dry Goods,Germany,Frankfurt,2024-03,4,2024-04-21,673,13.94,9380.27,4,4,1,0,1,1.32,1,0,30
ORD01320,SUP023,Wincanton PLC,UK,Dry Goods,Spain,Madrid,2024-03,4,2024-04-16,343,17.23,5908.86,4,4,1,0,1,2.83,1,0,30
ORD01321,SUP023,Wincanton PLC,UK,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-07,362,19.46,7043.8,4,4,1,0,1,0.92,1,0,30
ORD01322,SUP023,Wincanton PLC,UK,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-02,699,24.64,17226.51,4,4,1,0,1,2.83,1,0,30
ORD01323,SUP023,Wincanton PLC,UK,Dry Goods,France,Paris CDG,2024-03,4,2024-04-02,342,18.26,6245.6,4,4,1,0,1,2.62,0,0,30
ORD01324,SUP023,Wincanton PLC,UK,Dry Goods,Spain,Madrid,2024-03,4,2024-04-21,570,24.12,13745.83,4,7,0,3,1,1.55,0,0,30
ORD01325,SUP023,Wincanton PLC,UK,Dry Goods,Italy,Milan,2024-03,4,2024-04-22,177,19.53,3456.28,4,4,1,0,1,2.73,1,0,30
ORD01326,SUP023,Wincanton PLC,UK,Dry Goods,Belgium,Brussels,2024-03,4,2024-04-13,769,7.04,5412.22,4,4,1,0,1,2.98,1,0,30
ORD01327,SUP023,Wincanton PLC,UK,Dry Goods,Poland,Warsaw,2024-03,4,2024-04-16,750,11.82,8866.5,4,4,1,0,1,2.89,1,0,30
ORD01328,SUP024,Culina Group Ltd,UK,Chilled,Germany,Frankfurt,2024-03,4,2024-04-02,425,18.36,7803.0,3,3,1,0,1,2.86,1,0,45
ORD01329,SUP024,Culina Group Ltd,UK,Chilled,Netherlands,Rotterdam,2024-03,4,2024-04-03,396,10.78,4267.3,3,7,0,4,1,2.55,1,0,45
ORD01330,SUP024,Culina Group Ltd,UK,Chilled,Spain,Madrid,2024-03,4,2024-04-09,321,26.64,8551.44,3,3,1,0,1,1.71,1,0,45
ORD01331,SUP024,Culina Group Ltd,UK,Chilled,Belgium,Brussels,2024-03,4,2024-04-16,86,42.42,3648.12,3,13,0,10,1,0.17,1,0,45
ORD01332,SUP024,Culina Group Ltd,UK,Chilled,Netherlands,Rotterdam,2024-03,4,2024-04-11,159,36.3,5771.7,3,3,1,0,1,0.56,1,0,45
ORD01333,SUP024,Culina Group Ltd,UK,Chilled,Spain,Madrid,2024-03,4,2024-04-06,136,17.74,2412.1,3,3,1,0,1,1.23,1,1,45
ORD01334,SUP024,Culina Group Ltd,UK,Chilled,Poland,Warsaw,2024-03,4,2024-04-21,306,41.58,12723.48,3,3,1,0,1,0.9,1,0,45
ORD01335,SUP024,Culina Group Ltd,UK,Chilled,Poland,Warsaw,2024-03,4,2024-04-08,161,21.25,3421.57,3,14,0,11,1,0.49,1,0,45
ORD01336,SUP024,Culina Group Ltd,UK,Chilled,Netherlands,Rotterdam,2024-03,4,2024-04-27,776,16.67,12934.37,3,3,1,0,1,0.12,1,0,45
ORD01337,SUP024,Culina Group Ltd,UK,Chilled,France,Paris CDG,2024-03,4,2024-04-05,732,14.52,10628.64,3,3,1,0,1,2.0,1,0,45
ORD01338,SUP024,Culina Group Ltd,UK,Chilled,Italy,Milan,2024-03,4,2024-04-15,748,16.97,12692.06,3,3,1,0,1,2.29,1,0,45
